bacOTUID	Kindom	Phylum	Class	Order	Family	Genus	Species
bacOTU_8220	Fungi	Ascomycota	Pezizomycetes	Pezizales	Discinaceae	Gyromitra	Gyromitra_slonevskii_SH215373.07FU
bacOTU_8215	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8217	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8218	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8210	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8223	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8209	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8234	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellales_fam_Incertae_sedis	Modicella	Modicella_reniformis_SH484860.07FU
bacOTU_8226	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8225	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8222	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8227	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8232	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8205	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema_fuscus_SH205049.07FU
bacOTU_8229	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8228	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8216	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8219	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8237	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Penidiella	Unassigned
bacOTU_8235	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8238	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8236	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8242	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8233	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8244	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8241	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8246	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8248	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8243	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8256	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Lopadostoma	Lopadostoma_insulare_SH195184.07FU
bacOTU_8249	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8253	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8252	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8255	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8245	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8267	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Barnettozyma	Unassigned
bacOTU_8268	Fungi	Chytridiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8250	Fungi	Chytridiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8259	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8258	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8266	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8264	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8269	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8261	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8271	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8262	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8276	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8270	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8263	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8273	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8272	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8254	Fungi	Ascomycota	Sordariomycetes	Sordariales	Unassigned	Unassigned	Unassigned
bacOTU_8279	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8277	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8280	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8284	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8285	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8286	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8260	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8288	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8300	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces_pseudodichotomus_SH196353.07FU
bacOTU_8290	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8295	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8297	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8298	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8289	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8299	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8282	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Unassigned	Unassigned
bacOTU_8283	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_copticola_SH205212.07FU
bacOTU_8302	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8303	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8308	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8304	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8294	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8310	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8314	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8313	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8317	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8312	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8316	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8318	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8322	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8320	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8325	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8326	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8296	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
bacOTU_8306	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8332	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8338	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Dipsacomyces	Dipsacomyces_acuminosporus_SH463496.07FU
bacOTU_8327	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	Unassigned
bacOTU_8330	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8342	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Barnettozyma	Unassigned
bacOTU_8329	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Unassigned	Unassigned	Unassigned
bacOTU_8333	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8315	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8336	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8343	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8335	Fungi	Ascomycota	Sordariomycetes	Melanosporales	Melanosporaceae	Melanospora	Unassigned
bacOTU_8344	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8340	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8348	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8350	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8354	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8356	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8351	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8355	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8358	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8359	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8362	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8347	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8339	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8364	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8341	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Unassigned
bacOTU_8334	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Unassigned	Unassigned
bacOTU_8365	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8345	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8372	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8373	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8367	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8369	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8374	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8370	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Ramicandelaber	Ramicandelaber_taiwanensis_SH184018.07FU
bacOTU_8379	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8361	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	Unassigned
bacOTU_8375	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8363	Fungi	Glomeromycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8388	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Polyblastia	Polyblastia_albida_SH217215.07FU
bacOTU_8378	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8381	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8395	Fungi	Chytridiomycota	Polychytriomycetes	Polychytriales	Polychytriales_fam_Incertae_sedis	Polychytrium	Polychytrium_aggregatum_SH457245.07FU
bacOTU_8383	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8386	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8384	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8385	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8377	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8390	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8392	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8382	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8393	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8408	Fungi	Chytridiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8398	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8399	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8401	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8389	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8404	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8391	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8403	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8405	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8396	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8413	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8406	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8407	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8409	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unassigned	Unassigned	Unassigned
bacOTU_8411	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8410	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8415	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8422	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8430	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiaceae	Polyphlyctis	Polyphlyctis_unispina_SH460283.07FU
bacOTU_8421	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8423	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8428	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8424	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8434	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8433	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8417	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8419	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8438	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8436	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8418	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unassigned
bacOTU_8441	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8446	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8442	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8445	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8447	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8443	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8449	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8451	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8450	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8452	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8437	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8440	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8453	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8454	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8435	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Unassigned	Unassigned	Unassigned
bacOTU_8456	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8455	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8457	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8448	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	Unassigned
bacOTU_8460	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8462	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8464	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8467	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8468	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8461	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8463	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8469	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8459	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8479	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8475	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8465	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8472	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8482	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8474	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8480	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8491	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis_mosseae_SH088943.07FU
bacOTU_8476	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8484	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8483	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8486	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8466	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8490	Fungi	Chytridiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8477	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8492	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8481	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8485	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8473	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora_xanthocercidis_SH278794.07FU
bacOTU_8478	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8493	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8488	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8494	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8495	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8507	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8508	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8511	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8512	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8524	Fungi	Basidiomycota	Agaricomycetes	Hysterangiales	Unassigned	Unassigned	Unassigned
bacOTU_8509	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8500	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8515	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8497	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unassigned	Unassigned	Unassigned
bacOTU_8506	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8517	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unassigned	Unassigned	Unassigned
bacOTU_8516	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8499	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8504	Fungi	Chytridiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8520	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8519	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8496	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Unassigned	Unassigned	Unassigned
bacOTU_8518	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8505	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8513	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_rosea_SH202088.07FU
bacOTU_8503	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	GS08	Unassigned	Unassigned	Unassigned
bacOTU_8525	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8526	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8510	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8521	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8528	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8527	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8523	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
bacOTU_8530	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
