#OTU ID	TABS1	TABS2	TABS3	TABS4	TABS5	TAD10	TAD1	TAD2	TAD3	TAD4	TAD5	TAD6	TAD7	TAD8	TAD9	TAE0BS1	TAE0BS2	TAE0BS3	TAE0BS4	TAE0BS5	TAE0D1	TAE0D4	TAE0D5	TAE0D7	TAE0D9	TAE0H10	TAE0H6	TAE0H7	TAE0H8	TAE0H9	TAH10	TAH1	TAH2	TAH3	TAH4	TAH5	TAH6	TAH7	TAH8	TAH9
OTU_4381	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1665	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	12	1	2	0	3	1	0	2	1	0	12	3
OTU_2194	0	0	1	1	7	0	0	0	0	0	0	0	0	0	0	0	2	4	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3986	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	1	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3208	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1389	0	0	4	8	2	0	0	0	0	0	0	0	0	0	0	0	3	1	9	0	0	0	0	0	1	14	0	0	1	5	6	0	0	0	0	0	0	0	0	3
OTU_3174	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	5	1	0	0	0	0
OTU_3815	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4253	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3953	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2355	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	19	0	0	0	1	0	0	1	1	0	18	1
OTU_3617	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4182	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_660	0	0	1	0	0	234	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	3	1	1	0	0	1	65	34	0	0	0	0	0	0	0
OTU_1939	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	9	4	0	13	1	7	0	1	0	0	0	0	0	13	1
OTU_3082	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3974	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3351	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_4307	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3872	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_739	0	0	0	83	6	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_469	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_816	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_755	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2052	0	0	0	6	0	2	0	0	7	0	0	0	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	5	0	0	0	1	3
OTU_1575	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_930	0	0	0	8	0	6	0	1	0	0	0	1	1	1	2	2	1	1	5	1	0	2	0	0	0	17	1	4	17	0	17	6	9	0	0	0	5	3	19	0
OTU_3492	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1947	0	0	0	29	0	5	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
OTU_1323	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1996	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1903	0	0	0	16	0	2	0	0	0	3	0	0	0	1	0	1	1	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3667	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3765	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2863	0	0	0	4	0	0	3	0	0	0	0	0	2	0	0	1	1	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_1183	0	0	0	6	0	1	0	0	0	0	0	0	0	0	29	0	0	0	4	0	0	0	4	0	46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1824	0	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_3459	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3826	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	7	0	2	0	4	1	0	0	2	0	8	2
OTU_2071	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1800	0	0	0	20	0	2	0	0	1	0	0	1	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1830	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4218	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2872	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	4	0	1	0	0	0	0	0	9	0
OTU_1649	0	0	0	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3911	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4316	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1498	0	0	0	7	0	0	0	0	0	0	0	0	23	0	0	0	0	0	4	0	0	0	0	21	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_914	0	0	0	33	2	0	0	0	0	0	0	0	1	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0
OTU_4443	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1960	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	1	0	0	5	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3323	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3484	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3910	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1439	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	26	0	0	0	2	0	0	0	0	0	23	0
OTU_2899	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OTU_1977	0	0	0	7	29	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU_4028	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2458	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	0	0	0	0	1	0	0	0	0	2	2
OTU_4119	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4196	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_383	0	0	0	1	335	3	8	0	4	0	0	1	0	0	26	0	0	0	0	221	28	0	4	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4352	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_3819	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	1	0	23	1	1	0	5	1	2	0	1	0	11	0
OTU_3129	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	1	2	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4275	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_859	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	1	2	42	17	5	0	14	0	0	4	0	3	35	13
OTU_927	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	4	0	2	0	0	18	111	0	0	0	0	0
OTU_401	0	0	0	1	0	10	0	0	189	0	87	0	0	0	0	3	0	7	0	0	0	0	83	2	0	83	37	0	106	9	119	1	119	1	0	0	32	0	113	1
OTU_2724	0	0	0	1	0	0	3	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	1	1	3	0	1	1	2	3	0	0	0	4	0	0	2	2	3
OTU_1040	0	0	0	2	0	0	0	5	0	0	0	6	8	0	23	0	1	0	1	0	0	0	0	17	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3690	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3554	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU_359	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	122	0	1	1	0	0	0	84	0	0	127	2
OTU_4363	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	2	0	0	0	4	0	2	0	0	0	1	0	1	0
OTU_4208	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1570	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3461	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_155	0	0	0	0	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	2	0	0	0	8	0	64	6	0	1059	25	76	28	171	76	457	61	10	0	1126	32
OTU_4039	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_292	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	429	0	0	0	0	340	117	0	0	0	0	0	0	0	0
OTU_4380	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2477	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	5	0	1	0	4	0	0	0	0	5	2	0
OTU_4135	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0
OTU_2002	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	2	0	1	1	0	0	0	1	0	15	0
OTU_3163	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_535	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	15	10	0	10	0	15	2	239	0	0	0	4	0	27	3
OTU_3975	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	3	0	4	0
OTU_4397	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0
OTU_3098	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3453	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	3	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3109	0	0	0	0	3	1	4	0	8	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_1449	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	3	5	9	2	3	0	2	3	5	0	1	10	4
OTU_2647	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	3	0	0	1	0	0	10	0	0	0	0	0	2	0	0
OTU_1154	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	4	0	6	0	22	44	1	0	0	0	0	0	0	0
OTU_4360	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
OTU_3991	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
OTU_4357	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	2	1	1	2	1	0	0	0	0	0	1	0	0	8	0	0	0	1	0	0	0	1	1	1	0
OTU_1700	0	0	0	0	0	3	6	0	4	2	5	1	1	3	5	0	0	0	0	0	7	4	10	1	7	5	9	9	5	25	5	15	3	9	3	14	7	7	2	17
OTU_95	0	0	0	0	0	188	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2513	0	0	0	0	2285	1376	0	0	0	0	0	0	0	4
OTU_1024	0	0	0	0	0	15	21	5	9	6	27	6	6	7	18	0	0	0	0	0	24	11	30	5	31	24	13	22	7	33	15	28	5	29	20	36	26	27	17	17
OTU_2087	0	0	0	0	0	4	5	0	0	0	3	1	1	0	4	0	0	0	0	0	8	1	3	2	4	5	0	4	0	6	3	7	0	3	1	3	6	4	2	7
OTU_3320	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	5	0	1	2	3	1	0	3	0	9	0	0	2	2	1	2	0	1
OTU_2900	0	0	0	0	0	6	0	0	4	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0
OTU_1112	0	0	0	0	0	31	109	7	29	12	77	16	9	15	45	0	0	0	0	0	178	30	142	18	67	101	91	172	25	180	50	147	11	86	89	105	101	99	17	89
OTU_1098	0	0	0	0	0	1	5	2	3	0	7	1	0	0	1	0	0	0	0	0	3	3	5	2	4	1	2	3	0	5	1	2	0	8	4	11	1	7	1	5
OTU_1482	0	0	0	0	0	1	4	0	0	0	1	2	0	2	1	0	0	0	0	0	2	0	4	0	1	0	1	5	0	7	1	0	1	2	0	9	1	4	1	0
OTU_2180	0	0	0	0	0	16	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2368	0	0	0	0	0	6	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	3	0	1	0	1	1	1	0	1	0	0	0	1	0	0
OTU_2917	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	3	1	0	0	0	0	0	1	1	2	2	0	0	0
OTU_376	0	0	0	0	0	7	0	24	29	6	0	5	153	129	2	1	0	0	0	0	3	8	0	184	9	7	0	4	0	0	3	1	0	0	0	0	0	0	0	0
OTU_1158	0	0	0	0	0	9	8	0	1	1	20	2	7	1	4	0	0	0	0	0	20	11	36	3	18	19	16	28	10	40	16	29	5	12	17	13	22	19	3	18
OTU_770	0	0	0	0	0	6	12	0	6	2	7	5	1	1	1	0	0	0	0	0	23	3	11	0	10	10	10	24	2	16	2	16	0	18	13	11	11	13	1	9
OTU_3123	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2709	0	0	0	0	0	2	0	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	7	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_2433	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	6
OTU_837	0	0	0	0	0	4	12	0	3	0	0	2	3	0	3	0	0	0	0	0	13	2	14	0	6	2	4	8	6	14	4	8	0	7	3	6	9	13	1	3
OTU_1290	0	0	0	0	0	2	9	0	0	0	1	0	0	1	4	0	0	0	0	0	10	1	2	0	0	2	11	9	0	4	4	11	1	3	5	5	3	6	0	4
OTU_2768	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	4	0	2	0	2	0	0	3	0	0	0	0	2
OTU_1705	0	0	0	0	0	2	2	0	3	1	3	2	1	0	0	0	0	0	0	0	4	0	6	0	3	4	4	6	0	8	3	4	2	2	1	8	0	2	0	3
OTU_4232	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3791	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
OTU_3111	0	0	0	0	0	5	0	2	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_726	0	0	0	0	0	11	29	0	13	2	30	5	0	7	13	0	0	0	0	0	49	12	27	3	31	33	18	58	7	33	12	47	5	33	24	28	40	31	2	20
OTU_293	0	0	0	0	0	15	30	6	12	6	27	13	21	10	14	0	0	0	0	0	34	14	48	18	24	45	34	57	34	100	33	33	21	47	36	51	22	33	23	28
OTU_2870	0	0	0	0	0	2	1	1	0	0	4	0	1	0	0	0	0	0	0	0	9	0	3	0	8	6	4	8	1	7	1	5	0	1	0	3	2	2	0	5
OTU_3582	0	0	0	0	0	2	7	0	0	0	4	2	0	0	0	0	0	0	0	0	3	2	12	0	5	3	5	4	4	12	1	3	0	5	6	9	5	3	1	8
OTU_3726	0	0	0	0	0	1	4	0	0	2	2	0	0	0	8	0	0	0	0	0	11	1	4	0	2	1	7	9	0	12	1	7	2	1	2	2	1	7	0	3
OTU_1026	0	0	0	0	0	2	4	1	2	1	6	0	3	4	1	0	0	0	0	0	6	2	9	2	5	1	6	12	4	3	3	7	0	2	6	3	1	5	0	2
OTU_1946	0	0	0	0	0	4	4	0	0	0	0	2	0	0	1	0	0	0	0	0	5	1	1	2	1	2	1	2	0	4	2	6	0	0	2	1	2	2	0	3
OTU_3277	0	0	0	0	0	1	1	0	0	2	2	0	2	1	0	0	0	0	0	0	1	0	3	0	0	5	2	3	0	3	1	3	0	1	1	3	3	5	0	1
OTU_2714	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	2	0	0	0	0	2	1	4	0	1	0	0
OTU_1868	0	0	0	0	0	9	13	2	13	4	16	16	8	3	16	0	0	0	0	0	32	9	38	8	12	16	17	41	2	51	12	41	5	19	19	25	21	21	2	26
OTU_2545	0	0	0	0	0	6	22	1	3	0	8	7	1	1	5	0	0	0	0	0	29	7	31	4	19	19	12	19	3	34	14	25	1	11	13	17	17	20	4	21
OTU_3857	0	0	0	0	0	5	21	1	6	1	3	0	0	0	7	0	0	0	0	0	17	5	14	3	5	15	20	16	5	27	7	21	5	16	10	10	24	8	1	13
OTU_2721	0	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	2	0	0	0	1	1	0	3	1	0	0	1	0	4	4	2	1	3
OTU_2204	0	0	0	0	0	3	0	2	1	1	3	0	1	0	0	0	0	0	0	0	4	0	3	0	5	1	3	5	3	3	0	6	1	7	1	0	1	0	2	0
OTU_3856	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1191	0	0	0	0	0	3	7	2	2	0	7	1	1	0	4	0	0	0	0	0	14	0	11	0	2	6	6	7	2	9	4	17	2	4	3	5	4	0	0	4
OTU_839	0	0	0	0	0	2	4	0	2	0	6	2	2	1	4	0	0	0	0	0	10	1	12	0	6	9	13	10	1	11	3	9	1	8	6	8	5	2	2	6
OTU_1270	0	0	0	0	0	15	32	5	13	1	38	13	12	6	23	0	0	0	0	0	55	8	58	7	23	27	37	43	19	74	29	63	11	30	37	51	54	40	9	47
OTU_2006	0	0	0	0	0	3	8	0	8	0	0	1	0	1	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_920	0	0	0	0	0	3	8	0	0	2	2	1	2	0	2	0	0	0	0	0	9	0	11	2	4	9	10	13	2	15	2	12	0	11	3	6	0	2	1	9
OTU_1298	0	0	0	0	0	2	1	0	1	1	2	0	0	0	1	0	0	0	0	0	1	2	7	1	3	3	3	8	0	6	1	7	0	3	0	1	3	4	1	3
OTU_1008	0	0	0	0	0	3	1	0	0	1	3	0	1	1	3	0	0	0	0	0	5	1	7	0	4	13	5	11	1	12	1	6	0	5	1	4	5	5	0	2
OTU_1205	0	0	0	0	0	4	4	1	1	1	6	2	0	0	3	0	0	0	0	0	3	0	5	0	3	5	3	5	0	3	2	3	0	4	0	6	4	3	0	2
OTU_1266	0	0	0	0	0	2	1	0	2	0	3	2	0	1	0	0	0	0	0	0	1	0	7	3	1	3	0	5	2	11	3	5	2	2	3	7	1	0	1	2
OTU_1712	0	0	0	0	0	2	1	0	2	0	2	0	1	1	1	0	0	0	0	0	4	1	1	0	0	1	5	3	1	0	0	7	0	0	2	1	0	2	0	4
OTU_2018	0	0	0	0	0	1	3	0	1	0	5	0	0	0	0	0	0	0	0	0	10	0	7	1	1	1	4	2	0	0	0	2	0	1	1	1	0	0	0	3
OTU_3345	0	0	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	2	0	1	0	0	1	0	0	0
OTU_367	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	3	0	6	49	0	0	0	0	1	390	0
OTU_2871	0	0	0	0	0	2	3	0	0	1	7	0	0	0	1	0	0	0	0	0	4	0	3	0	0	3	3	3	0	7	0	3	1	1	1	4	0	3	0	4
OTU_893	0	0	0	0	0	2	4	1	1	0	1	2	0	4	4	0	0	0	0	0	8	1	5	1	9	5	7	12	1	16	2	3	1	5	7	10	9	14	0	8
OTU_1156	0	0	0	0	0	2	5	0	4	0	8	2	2	1	5	0	0	0	0	0	24	4	7	3	4	6	6	21	0	10	6	11	1	6	10	3	5	10	4	10
OTU_4222	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	0
OTU_2205	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	4	0	0	0	0	5	0	0
OTU_3670	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	1	1	0
OTU_3070	0	0	0	0	0	3	5	0	2	2	6	0	1	0	1	0	0	0	0	0	8	0	8	0	1	1	8	9	2	15	0	8	2	7	6	8	6	3	0	2
