"TAD1"	"TAD2"	"TAD3"	"TAD4"	"TAD5"	"TAD6"	"TAD7"	"TAD8"	"TAD9"	"TAD10"	"TAH1"	"TAH2"	"TAH3"	"TAH4"	"TAH5"	"TAH6"	"TAH7"	"TAH8"	"TAH9"	"TAH10"	"TABS1"	"TABS2"	"TABS3"	"TABS4"	"TABS5"	"TAE0BS1"	"TAE0BS2"	"TAE0BS3"	"TAE0BS4"	"TAE0BS5"	"TAE0D1"	"TAE0D4"	"TAE0D5"	"TAE0D7"	"TAE0D9"	"TAE0H6"	"TAE0H7"	"TAE0H8"	"TAE0H9"	"TAE0H10"
"bacOTU_71"	0	0.031523642732049	0.00806069227121859	0.00355450236966825	0.00166666666666667	0.00174672489082969	0.0062402496099844	0.00492610837438424	0.00313643491897543	0.00170502983802217	0.00364963503649635	0.225806451612903	0.00507185122569738	0.0209662716499544	0.015780998389694	0.0264550264550265	0.00164203612479475	0.266323024054983	0.0148349352277476	0.102189781021898	0.0225563909774436	0.0303030303030303	0.0149532710280374	0.11063829787234	0.0100806451612903	8	10	9	21	2	0	8	0	3	6	65	2	145	118	24
"bacOTU_710"	0	0	0	0	0	0	0	0	0	0	0	0.00248138957816377	0	0.000455788514129444	0.000966183574879227	0	0	0	0	0	0	0	0.00186915887850467	0.00425531914893617	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
"bacOTU_712"	0	0	0	0	0	0	0	0.00246305418719212	0.000522739153162572	0	0.000912408759124088	0	0	0	0	0	0	0	0	0.0024330900243309	0.0037593984962406	0.00909090909090909	0.00560747663551402	0.00425531914893617	0.00604838709677419	2	6	4	3	2	0	0	0	0	3	0	0	0	0	3
"bacOTU_713"	0	0	0	0	0	0	0	0	0	0.000426257459505541	0.000912408759124088	0	0	0	0.000322061191626409	0	0	0.00171821305841924	0	0.0048661800486618	0.0018796992481203	0.00909090909090909	0	0.00425531914893617	0	0	3	1	1	0	0	0	0	0	2	0	1	3	1	1
"bacOTU_714"	0	0	0	0	0	0	0.0015600624024961	0	0	0	0	0	0	0	0.000322061191626409	0.000440917107583774	0	0	0	0	0.0093984962406015	0.00606060606060606	0.00186915887850467	0.0127659574468085	0.00403225806451613	2	2	1	1	0.5	0	1	0	1	0	1	0	0	1	1
"bacOTU_716"	0	0	0	0	0	0	0	0	0	0.000426257459505541	0.000912408759124088	0	0.000422654268808115	0	0	0.000440917107583774	0	0	0	0.0024330900243309	0.0037593984962406	0	0.00186915887850467	0.00851063829787234	0.00201612903225806	0	1	1	1	0.5	0	0	0	0	0	0	0	0	2	2
"bacOTU_717"	0	0	0	0	0	0	0	0.00246305418719212	0.000522739153162572	0	0	0.00248138957816377	0	0	0.000322061191626409	0.000440917107583774	0	0	0	0	0.0018796992481203	0.0333333333333333	0	0	0	1	17	0	0	0	0	0	0	0	0	2	1	0	1	0
"bacOTU_718"	0	0	0	0	0	0	0	0	0	0	0.000912408759124088	0	0	0.000455788514129444	0.000322061191626409	0.000440917107583774	0	0	0	0	0.0018796992481203	0.00909090909090909	0.00560747663551402	0.0170212765957447	0.00604838709677419	2	4	3	5	1	0	1	0	0	0	2	0	0	1	0
"bacOTU_720"	0	0	0	0.000592417061611374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00303030303030303	0.011214953271028	0.025531914893617	0.0181451612903226	3	1	4	7	5.5	0	0	0	0	0	1	0	0	0	0
"bacOTU_722"	0	0	0	0.000592417061611374	0	0	0	0	0	0	0	0.00248138957816377	0	0	0.000322061191626409	0.0017636684303351	0	0	0.000208942749686586	0.0072992700729927	0	0.0121212121212121	0	0.00851063829787234	0.00403225806451613	1	4	1	2	0.5	0	2	0	0	0	0	0	0	2	2
"bacOTU_723"	0	0	0	0	0	0	0	0	0	0	0.000912408759124088	0	0	0	0	0	0	0	0	0	0.0112781954887218	0.0272727272727273	0.011214953271028	0.051063829787234	0.0181451612903226	5	7	6	5	5.5	0	0	0	0	0	0	0	0	0	0
"bacOTU_725"	0	0	0	0	0	0	0	0	0.000522739153162572	0	0	0	0	0	0	0	0	0	0	0	0.0112781954887218	0.00606060606060606	0.00747663551401869	0.0127659574468085	0.00403225806451613	7	5	4	2	1.5	0	0	0	0	0	0	1	0	1	0
"bacOTU_727"	0	0	0	0.000592417061611374	0	0	0	0	0.000522739153162572	0	0	0	0	0	0	0.000440917107583774	0	0	0	0	0.0018796992481203	0.00303030303030303	0.00747663551401869	0.00425531914893617	0.0120967741935484	2	2	2	5	1.5	0	0	0	0	0	0	1	0	0	1
"bacOTU_729"	0	0.00175131348511384	0	0	0	0	0.0031201248049922	0	0	0	0.000912408759124088	0	0	0	0	0.000440917107583774	0.00164203612479475	0	0	0.0072992700729927	0.0037593984962406	0.00606060606060606	0	0.00425531914893617	0.00403225806451613	1	3	1	0	1	0	1	0	2	0	3	4	0	0	6
"bacOTU_73"	0	0.0157618213660245	0.00948316737790422	0.00710900473933649	0.00666666666666667	0.0925764192139738	0.0078003120124805	0.0443349753694581	0.003659174072138	0.00170502983802217	0.00547445255474453	0.0248138957816377	0	0.000911577028258888	0.00161030595813205	0.00925925925925926	0.00328407224958949	0.00343642611683849	0.000835770998746344	0.0535279805352798	0.0263157894736842	0.0212121212121212	0.0130841121495327	0.0127659574468085	0.0141129032258065	17	6	6	9	3	0	15	3	8	8	41	6	1	11	28
"bacOTU_730"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075187969924812	0	0.0186915887850467	0.0212765957446809	0.0181451612903226	4	0	6	7	6	0	0	0	0	0	0	0	0	0	1
"bacOTU_731"	0	0.00175131348511384	0	0	0	0	0	0	0	0	0	0	0	0	0.000322061191626409	0	0	0	0.000208942749686586	0	0.0037593984962406	0.00303030303030303	0.00186915887850467	0.00851063829787234	0.00201612903225806	2	1	0	4	0.5	0	0	0	0	0	0	0	0	4	1
"bacOTU_733"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000821018062397373	0	0	0	0.0300751879699248	0.00303030303030303	0.00747663551401869	0.0170212765957447	0.00806451612903226	11	1	2	0	1	0	0	0	0	0	0	3	0	0	0
"bacOTU_734"	0	0.00525394045534151	0	0	0	0	0.0046801872074883	0.00492610837438424	0.000522739153162572	0	0.00182481751824818	0.00744416873449132	0.00084530853761623	0.000455788514129444	0.00257648953301127	0.000440917107583774	0.00164203612479475	0.00343642611683849	0	0.0048661800486618	0.0056390977443609	0.00909090909090909	0.00186915887850467	0.0127659574468085	0.00403225806451613	2	3	1	4	1.5	0	1	0	1	1	0	1	4	2	2
"bacOTU_736"	0	0.00700525394045534	0.00142247510668563	0.00177725118483412	0	0.000873362445414847	0.0046801872074883	0.00246305418719212	0.00156821745948772	0.000426257459505541	0.00273722627737226	0.00744416873449132	0	0.000455788514129444	0.000644122383252818	0.00352733686067019	0.00164203612479475	0.00515463917525773	0.000208942749686586	0.0048661800486618	0.018796992481203	0.0272727272727273	0.00560747663551402	0.0127659574468085	0.0201612903225806	9	12	6	7	3.5	0	3	1	4	4	31	2	3	6	9
"bacOTU_737"	0	0	0	0	0	0	0	0	0.000522739153162572	0	0.000912408759124088	0	0	0	0	0.000440917107583774	0	0	0	0	0.0018796992481203	0.00606060606060606	0.00373831775700935	0.00851063829787234	0.00403225806451613	2	2	2	3	2	0	0	0	0	0	2	0	0	0	1
"bacOTU_739"	0	0.00175131348511384	0.000474158368895211	0.000592417061611374	0	0	0	0.00246305418719212	0.000522739153162572	0.000426257459505541	0.000912408759124088	0	0	0	0	0	0.000821018062397373	0	0	0.0072992700729927	0.0131578947368421	0.0424242424242424	0.0130841121495327	0.0127659574468085	0.00806451612903226	5	17	7	1	2	0	0	0	1	1	0	2	0	0	8
"bacOTU_74"	0	0.0280210157618214	0.0042674253200569	0.00533175355450237	0.00333333333333333	0.011353711790393	0.0124804992199688	0.00246305418719212	0.00679560899111343	0.00468883205456096	0.000912408759124088	0.0347394540942928	0.0604395604395604	0.00136736554238833	0.000966183574879227	0.00308641975308642	0	0.0481099656357388	0.00125365649811952	0.0145985401459854	0.0093984962406015	0.0454545454545455	0	0.0127659574468085	0	2	13	0	2	1	0	7	2	7	16	13	2	25	10	3
"bacOTU_740"	0	0	0	0	0	0	0	0	0.000522739153162572	0	0	0	0	0	0.000322061191626409	0	0	0	0.000208942749686586	0	0.0112781954887218	0.00909090909090909	0.00373831775700935	0.025531914893617	0.00201612903225806	5	4	3	7	1.5	0	0	0	0	1	2	0	2	0	1
"bacOTU_742"	0	0.00175131348511384	0.000474158368895211	0	0	0	0	0	0.000522739153162572	0	0	0	0	0	0	0	0	0	0	0	0.0018796992481203	0.00303030303030303	0.00186915887850467	0.00425531914893617	0.00201612903225806	0	0	1	0	0.5	0	0	0	1	1	0	0	0	0	0
"bacOTU_743"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000440917107583774	0	0	0	0	0.0018796992481203	0.00909090909090909	0.00373831775700935	0.00425531914893617	0.00604838709677419	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0
"bacOTU_745"	0	0.00350262697022767	0.000474158368895211	0.00177725118483412	0	0.000873362445414847	0.0031201248049922	0.00985221674876847	0.00156821745948772	0	0.00182481751824818	0	0	0	0	0.000440917107583774	0.00164203612479475	0	0	0.0024330900243309	0.0244360902255639	0.0151515151515152	0.0130841121495327	0.0468085106382979	0.0262096774193548	12	9	10	8	7.5	1	2	0	1	2	2	2	0	2	1
"bacOTU_746"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000455788514129444	0	0	0	0	0	0	0.0018796992481203	0	0.011214953271028	0.00425531914893617	0.00201612903225806	0	0	6	2	0	0	0	0	0	1	0	0	0	0	0
"bacOTU_747"	0	0	0	0	0	0	0	0	0.000522739153162572	0	0	0	0	0	0	0	0	0	0	0	0.0075187969924812	0.00303030303030303	0	0.00851063829787234	0.00201612903225806	3	1	1	2	2	0	0	0	0	0	0	0	0	0	0
"bacOTU_749"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00606060606060606	0.00186915887850467	0.00851063829787234	0.00201612903225806	2	2	3	2	0.5	0	0	0	1	0	0	1	0	0	0
"bacOTU_750"	0	0	0	0	0	0	0	0.00246305418719212	0	0.000426257459505541	0.00273722627737226	0.00248138957816377	0	0	0	0	0	0	0	0.0072992700729927	0.0037593984962406	0.00303030303030303	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	3	3
"bacOTU_751"	0	0.00175131348511384	0.000474158368895211	0.000592417061611374	0	0	0.0015600624024961	0.00246305418719212	0	0	0.00182481751824818	0.00248138957816377	0.00084530853761623	0.000455788514129444	0.000966183574879227	0.00220458553791887	0	0.00171821305841924	0.000626828249059758	0.0024330900243309	0.0131578947368421	0.0272727272727273	0.0242990654205607	0.025531914893617	0.00806451612903226	5	5	12	9	3.5	0	2	0	1	0	8	1	1	3	1
"bacOTU_752"	0	0	0	0	0	0	0	0	0	0.000426257459505541	0	0	0	0.000455788514129444	0	0	0	0	0	0	0.0018796992481203	0	0.00560747663551402	0.00425531914893617	0.00403225806451613	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0
"bacOTU_753"	0	0	0	0	0	0	0	0	0	0	0	0.00248138957816377	0	0	0.000322061191626409	0.000440917107583774	0	0.00171821305841924	0	0	0.0056390977443609	0.00303030303030303	0.00186915887850467	0	0	2	1	2	0	0	0	0	0	0	0	2	0	1	2	1
"bacOTU_754"	0	0.00525394045534151	0	0.000592417061611374	0	0	0.0015600624024961	0.00246305418719212	0.000522739153162572	0	0.000912408759124088	0	0	0	0.000322061191626409	0.00308641975308642	0.000821018062397373	0	0	0.0024330900243309	0.0150375939849624	0.0121212121212121	0.0130841121495327	0.0212765957446809	0.00604838709677419	5	6	8	4	1.5	0	3	0	1	1	7	1	0	2	0
"bacOTU_755"	0	0.00175131348511384	0	0.000592417061611374	0	0	0.0015600624024961	0.00246305418719212	0	0	0.00456204379562044	0.00248138957816377	0	0.000455788514129444	0	0	0.000821018062397373	0	0	0.0024330900243309	0.0037593984962406	0.00606060606060606	0.00186915887850467	0	0.00201612903225806	2	2	2	0	0	0	1	0	1	1	2	2	0	2	0
"bacOTU_757"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000455788514129444	0.000644122383252818	0.00220458553791887	0	0.00171821305841924	0.000208942749686586	0.0048661800486618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	2
"bacOTU_758"	0	0	0	0	0	0	0	0	0	0.000426257459505541	0	0.00248138957816377	0	0	0.000322061191626409	0	0	0.00171821305841924	0	0.0024330900243309	0.0018796992481203	0.00303030303030303	0	0.00425531914893617	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	2
"bacOTU_759"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000821018062397373	0	0	0	0.0018796992481203	0.00606060606060606	0.00373831775700935	0.0170212765957447	0.0100806451612903	2	2	1	7	2.5	0	0	0	0	0	0	0	0	0	0
"bacOTU_760"	0	0	0	0	0	0	0.0015600624024961	0	0	0.000426257459505541	0	0	0	0	0	0	0	0	0	0	0.018796992481203	0.0121212121212121	0.0186915887850467	0.0297872340425532	0.0120967741935484	10	3	7	8	5	0	2	0	1	0	0	1	0	0	0
"bacOTU_761"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000821018062397373	0	0	0	0.0018796992481203	0.0363636363636364	0	0	0.00201612903225806	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0
"bacOTU_762"	0	0	0	0	0	0	0	0	0	0	0.00182481751824818	0.00496277915632754	0	0.000455788514129444	0	0.000881834215167548	0.000821018062397373	0.00171821305841924	0	0.0024330900243309	0	0	0	0.00425531914893617	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1
"bacOTU_763"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112781954887218	0.00909090909090909	0.0168224299065421	0.0170212765957447	0.0161290322580645	5	3	9	9	5.5	0	0	0	0	0	0	0	0	0	0
"bacOTU_764"	0	0	0	0	0	0	0	0	0.000522739153162572	0	0	0	0	0	0	0	0	0	0	0	0.0018796992481203	0.00303030303030303	0.00186915887850467	0.00851063829787234	0.00806451612903226	2	2	2	1	1.5	0	0	0	1	1	0	0	0	0	1
"bacOTU_765"	0	0.00175131348511384	0.000474158368895211	0	0	0.000873362445414847	0	0	0	0.000426257459505541	0	0.0297766749379653	0	0	0	0	0	0	0.000208942749686586	0.0121654501216545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
"bacOTU_766"	0	0.00175131348511384	0.000474158368895211	0.000592417061611374	0	0	0.0031201248049922	0.00246305418719212	0.00156821745948772	0.00127877237851662	0	0	0	0	0.000322061191626409	0.000440917107583774	0.000821018062397373	0	0.000208942749686586	0.0024330900243309	0.0056390977443609	0.00303030303030303	0.00373831775700935	0.00851063829787234	0.00403225806451613	0	2	3	1	1	0	1	0	3	2	5	0	0	0	0
"bacOTU_767"	0	0	0	0	0	0	0	0	0.000522739153162572	0	0	0	0	0	0.000322061191626409	0	0	0	0	0.0024330900243309	0.0018796992481203	0.00909090909090909	0.00373831775700935	0.00851063829787234	0.00403225806451613	1	2	2	1	1	0	1	0	1	0	0	0	0	0	1
"bacOTU_768"	0	0.00525394045534151	0.00189663347558084	0.0023696682464455	0	0.00786026200873362	0.0015600624024961	0.00246305418719212	0.00313643491897543	0.00298380221653879	0.00182481751824818	0.00496277915632754	0.000422654268808115	0.00957155879671832	0.000644122383252818	0.000881834215167548	0.00164203612479475	0.00343642611683849	0.000208942749686586	0.0048661800486618	0.0075187969924812	0.0181818181818182	0.00560747663551402	0.00425531914893617	0.00201612903225806	6	5	3	2	2	0	4	0	1	11	8	1	2	1	3
"bacOTU_770"	0	0	0	0	0	0	0	0	0	0	0.00273722627737226	0	0	0	0.000322061191626409	0.000440917107583774	0	0	0	0	0	0	0.00373831775700935	0.00425531914893617	0	3	1	0	0	1.5	0	0	0	1	0	0	0	0	0	0
"bacOTU_771"	0	0.00525394045534151	0	0.000592417061611374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018796992481203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"bacOTU_772"	0	0	0	0	0	0.000873362445414847	0	0.00246305418719212	0	0	0	0	0	0	0	0	0	0	0.000208942749686586	0	0.0018796992481203	0.00303030303030303	0	0.00425531914893617	0.00201612903225806	2	1	0	0	0.5	0	0	0	0	1	2	1	0	4	0
"bacOTU_773"	0	0	0	0	0	0	0	0	0	0	0.000912408759124088	0.00248138957816377	0	0	0.000322061191626409	0.000881834215167548	0	0	0.000208942749686586	0	0.0018796992481203	0	0	0.00851063829787234	0	0	0	1	0	0	0	0	0	0	0	1	1	1	3	0
"bacOTU_774"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000322061191626409	0	0	0	0	0	0.0018796992481203	0.00606060606060606	0.00560747663551402	0.0212765957446809	0.00604838709677419	2	2	3	9	1.5	0	1	0	0	0	0	0	0	1	1
"bacOTU_775"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000821018062397373	0	0	0	0.0150375939849624	0.00606060606060606	0.00373831775700935	0.00425531914893617	0.00201612903225806	7	2	2	1	0.5	0	0	0	0	0	2	1	0	0	0
"bacOTU_776"	0	0	0	0	0	0	0	0	0	0	0.000912408759124088	0.00248138957816377	0	0	0	0	0.000821018062397373	0	0	0.0024330900243309	0.0056390977443609	0.0181818181818182	0.00186915887850467	0.00851063829787234	0.00201612903225806	3	2	2	2	0.5	0	0	0	0	0	0	1	0	0	1
"bacOTU_778"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131578947368421	0.0242424242424242	0.00186915887850467	0.0170212765957447	0	4	7	1	5	0	0	0	0	0	0	0	0	0	0	1
"bacOTU_780"	0	0.00175131348511384	0	0.00118483412322275	0	0.00174672489082969	0.0031201248049922	0.0123152709359606	0.000522739153162572	0.000852514919011083	0.00364963503649635	0.00248138957816377	0.000422654268808115	0.000455788514129444	0	0	0.00164203612479475	0.00171821305841924	0.000208942749686586	0.0048661800486618	0.0169172932330827	0.0181818181818182	0.0168224299065421	0.0297872340425532	0.0201612903225806	7	8	11	15	5.5	0	2	0	2	1	2	4	0	0	4
"bacOTU_781"	0	0.00175131348511384	0	0.000592417061611374	0	0	0.0031201248049922	0.00246305418719212	0.000522739153162572	0.000426257459505541	0.00182481751824818	0.00248138957816377	0.000422654268808115	0	0.000644122383252818	0.000440917107583774	0.000821018062397373	0.00171821305841924	0	0.0072992700729927	0.0413533834586466	0.0333333333333333	0.0336448598130841	0.051063829787234	0.0221774193548387	20	15	25	15	5.5	1	2	0	4	0	2	2	0	0	2
"bacOTU_783"	0	0.00175131348511384	0.000474158368895211	0.000592417061611374	0	0.000873362445414847	0.0015600624024961	0.00246305418719212	0.000522739153162572	0.000426257459505541	0.00182481751824818	0.00744416873449132	0.00084530853761623	0.000911577028258888	0.000322061191626409	0.000881834215167548	0.000821018062397373	0.00343642611683849	0.000208942749686586	0.0048661800486618	0.0056390977443609	0.00606060606060606	0.00747663551401869	0.0212765957446809	0	6	2	2	4	3	0	3	0	0	2	1	0	2	2	4
"bacOTU_784"	0	0	0	0	0	0	0	0	0	0	0	0	0.000422654268808115	0	0.000322061191626409	0	0	0.00171821305841924	0.000208942749686586	0	0.0018796992481203	0.00606060606060606	0.00186915887850467	0.00425531914893617	0	0	1	1	1	0.5	0	0	0	0	1	0	0	0	0	1
"bacOTU_785"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00303030303030303	0.00934579439252336	0.0127659574468085	0.00604838709677419	0	2	4	5	3	0	0	0	0	0	0	0	0	0	0
"bacOTU_786"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075187969924812	0.00606060606060606	0.00373831775700935	0.0170212765957447	0.00604838709677419	6	5	7	3	2.5	0	0	0	0	0	0	0	0	0	0
"bacOTU_788"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0056390977443609	0.00606060606060606	0.00747663551401869	0.0170212765957447	0.00806451612903226	2	1	7	4	2	0	0	0	0	0	0	0	0	0	0
"bacOTU_789"	0	0.00175131348511384	0.000474158368895211	0.000592417061611374	0	0.000873362445414847	0.0015600624024961	0	0.000522739153162572	0	0	0	0	0	0	0.000440917107583774	0	0	0	0	0.0018796992481203	0	0	0	0	1	0	0	0	0	0	2	0	1	1	0	0	1	1	0
"bacOTU_790"	0	0.00175131348511384	0	0	0	0.000873362445414847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"bacOTU_792"	0	0.00175131348511384	0	0	0	0	0	0	0.000522739153162572	0	0.000912408759124088	0	0	0	0	0.000881834215167548	0	0	0.000208942749686586	0	0.0018796992481203	0.00606060606060606	0	0.00425531914893617	0	2	0	0	0	0.5	0	0	0	0	1	0	1	0	3	1
"bacOTU_795"	0	0.00175131348511384	0	0.000592417061611374	0	0	0	0	0	0.000426257459505541	0.000912408759124088	0.00992555831265509	0	0.00273473108477666	0.000966183574879227	0.00132275132275132	0	0.00515463917525773	0.00208942749686586	0.0024330900243309	0.0018796992481203	0.00303030303030303	0	0	0	0	1	0	0	0	0	0	0	0	1	4	0	4	29	2
"bacOTU_797"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018796992481203	0.0121212121212121	0.00934579439252336	0.025531914893617	0.00403225806451613	2	1	4	6	3	0	1	0	0	0	0	0	0	0	0
"bacOTU_798"	0	0.00175131348511384	0.000474158368895211	0.000592417061611374	0.00166666666666667	0.000873362445414847	0.0015600624024961	0.00492610837438424	0.000522739153162572	0.000426257459505541	0.00182481751824818	0.00248138957816377	0	0.000455788514129444	0	0.000440917107583774	0.00164203612479475	0.00171821305841924	0	0.0024330900243309	0.0394736842105263	0.0454545454545455	0.0317757009345794	0.123404255319149	0.0100806451612903	33	6	17	14	19.5	1	4	0	3	3	1	1	0	2	1
"bacOTU_799"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037593984962406	0	0.00934579439252336	0.00851063829787234	0.00806451612903226	2	0	4	5	2.5	0	0	0	0	0	0	0	0	0	0
"bacOTU_800"	0	0	0	0	0	0	0.0015600624024961	0.00246305418719212	0	0	0.000912408759124088	0.00248138957816377	0	0.000455788514129444	0	0.000440917107583774	0.000821018062397373	0	0.000208942749686586	0.0024330900243309	0.0018796992481203	0	0	0.00425531914893617	0	2	1	1	0	0.5	0	0	0	0	0	4	1	1	3	1
"bacOTU_801"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0206766917293233	0.0181818181818182	0.00560747663551402	0	0.0181451612903226	0	7	4	7	0	0	0	0	0	0	0	0	0	0	0
"bacOTU_802"	0	0.00350262697022767	0.000474158368895211	0.00177725118483412	0	0	0.0031201248049922	0.00246305418719212	0.000522739153162572	0.000852514919011083	0.000912408759124088	0.00496277915632754	0.000422654268808115	0.000455788514129444	0.000322061191626409	0.000881834215167548	0.00328407224958949	0.00343642611683849	0.000835770998746344	0.0048661800486618	0.0037593984962406	0.0212121212121212	0.00747663551401869	0.0170212765957447	0.00403225806451613	5	9	6	5	2	0	1	0	1	2	4	4	3	7	4
"bacOTU_803"	0	0	0	0	0	0	0	0	0	0	0	0.00248138957816377	0	0	0	0.0017636684303351	0	0	0	0	0.0075187969924812	0.00606060606060606	0.00373831775700935	0.00851063829787234	0.00403225806451613	3	2	3	3	1.5	0	0	0	0	1	8	1	0	0	1
"bacOTU_804"	0	0.00525394045534151	0.000474158368895211	0.00118483412322275	0	0.000873362445414847	0.0015600624024961	0.0147783251231527	0.000522739153162572	0.000852514919011083	0.000912408759124088	0.00248138957816377	0	0	0	0.000440917107583774	0.00410509031198686	0.00171821305841924	0	0	0.0601503759398496	0.0242424242424242	0.0299065420560748	0.0382978723404255	0.030241935483871	30	7	16	5	7	0	3	0	1	1	2	6	0	0	0
"bacOTU_805"	0	0.00350262697022767	0	0	0	0	0.0015600624024961	0.00246305418719212	0	0.000426257459505541	0.000912408759124088	0.00248138957816377	0	0.000455788514129444	0.000322061191626409	0.000881834215167548	0.00164203612479475	0	0	0.0024330900243309	0.0150375939849624	0.00606060606060606	0.0168224299065421	0.0212765957446809	0.0262096774193548	8	5	8	8	6.5	0	1	0	0	1	0	2	3	2	1
"bacOTU_806"	0	0.0227670753064799	0.00616405879563774	0.00118483412322275	0	0.000873362445414847	0.0124804992199688	0.00492610837438424	0.00209095661265029	0.00341005967604433	0.00456204379562044	0.0148883374689826	0.000422654268808115	0.000911577028258888	0.00289855072463768	0.00440917107583774	0.00410509031198686	0.00859106529209622	0.000835770998746344	0.0608272506082725	0.0413533834586466	0.0636363636363636	0.0242990654205607	0.0765957446808511	0.0362903225806452	21	21	15	15	7.5	0	2	0	5	3	5	5	4	7	15
"bacOTU_807"	0	0	0	0	0	0	0	0	0	0	0	0	0.000422654268808115	0	0	0	0	0	0.000417885499373172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	3	0
"bacOTU_810"	0	0	0	0	0	0	0	0	0	0	0.000912408759124088	0	0	0	0	0.000440917107583774	0	0	0	0	0.0018796992481203	0.00303030303030303	0.00373831775700935	0.00425531914893617	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"bacOTU_811"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018796992481203	0.0181818181818182	0.00747663551401869	0.0212765957446809	0.0181451612903226	3	3	7	4	5.5	0	1	0	0	0	0	0	0	0	0
"bacOTU_814"	0	0	0	0	0	0.00174672489082969	0	0	0	0	0	0	0	0	0	0	0	0	0.000208942749686586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bacOTU_815"	0	0	0	0	0	0	0	0	0.000522739153162572	0.000426257459505541	0	0	0.00084530853761623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0
"bacOTU_816"	0	0.00525394045534151	0	0	0	0	0.0015600624024961	0.00246305418719212	0	0	0.000912408759124088	0	0	0	0	0	0.000821018062397373	0.00171821305841924	0	0.0048661800486618	0.0150375939849624	0.0696969696969697	0.0392523364485981	0.178723404255319	0.0564516129032258	8	17	27	32	8	0	2	0	0	0	2	1	0	0	1
"bacOTU_818"	0	0	0	0	0	0	0	0	0.000522739153162572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0
"bacOTU_819"	0	0.00525394045534151	0.000474158368895211	0.000592417061611374	0	0	0.0031201248049922	0.00246305418719212	0.000522739153162572	0.000426257459505541	0.000912408759124088	0.00248138957816377	0	0	0.000322061191626409	0.000881834215167548	0.000821018062397373	0.00171821305841924	0	0.0048661800486618	0.0112781954887218	0.0151515151515152	0.0130841121495327	0.0553191489361702	0.0161290322580645	4	1	5	13	3.5	0	2	0	1	1	2	1	1	1	4
"bacOTU_820"	0	0	0	0	0	0	0	0.00246305418719212	0	0	0	0	0	0	0	0	0	0	0.000208942749686586	0.0024330900243309	0.0056390977443609	0.0121212121212121	0.00747663551401869	0.0212765957446809	0.0181451612903226	5	4	7	5	3.5	0	0	0	1	0	0	0	0	0	1
