Promicromonospora	Flavobacterium	Rhizobium	Phyllobacterium	Lentzea	Pseudoxanthomonas	Sphingomonas	Chryseobacterium	Massilia	Herbaspirillum	Devosia	g__Acremonium	Kribbella	g__Lachnella	g__Scytalidium	Mycobacterium	Caulobacter	Microbacterium	g__Ophiosphaerella	Steroidobacter	Sphingopyxis	Agromyces	g__Gibberella	Bradyrhizobium	Solirubrobacter	Bosea	Lysobacter	g__Pyrenochaetopsis	Burkholderia	Bacillus	Glycomyces	Amycolatopsis	Gaiella	Sphingobium	g__Chrysosporium	Conexibacter	Saccharibacteria_genera_incertae_sedis	Luteimonas	Pseudonocardia	g__Exophiala	Phenylobacterium	Terrabacter	Brevundimonas	Achromobacter	g__Cyphellophora	Microvirga	Novosphingobium	Kaistia	g__Bipolaris	Chitinophaga	Kinneretia	g__Pseudogymnoascus	Hyphomicrobium	g__Phaeoacremonium	Iamia	Pseudorhodoferax	Dissulfuribacter	Acholeplasma	Nocardia	Methylophilus	Gemmatimonas	Reyranella	Actinokineospora	Afipia	Methylotenera	Rhizomicrobium	Rhizocola	Sphingobacterium	Sporosarcina	Niastella	Nitrospira	Nonomuraea	g__Didymella	Rhodoligotrophos	Pseudolabrys	Ochrobactrum	Haloactinopolyspora	Panacagrimonas	Gp6	Catellatospora	g__Claussenomyces	Sulfuriferula	Povalibacter	Pedomicrobium	Variibacter	Inquilinus	Halobacteriovorax	Luteolibacter	Gp3	g__Trichoderma	Pedobacter	Chelativorans	Cohnella	Methylovirgula	Starkeya	Nakamurella	Thermoleophilum	Chelatococcus	Oxalicibacterium	Ammoniphilus	g__Ustilago	Mucilaginibacter
Chelativorans	0.000100739403001067	0.000460298412542638	0.000243315331064655	0.0016294297517689	0.0496215896422583	0.00730426276898994	0.000349610950046986	0.00191162935496684	0.00138239120269041	0.000325721658435161	6.44925588968109e-05	0.0210498248670677	3.26104938539924e-05	0.000303210145162489	0.0149969368546501	3.6110599461333e-05	6.44925588968109e-05	0.074468490732616	0.000303210145162489	7.73803618060897e-05	0.0983311879496131	1.20293791672691e-05	0.0292717984190767	4.28011558112778e-06	5.62745160630644e-06	0.0184349895156923	9.42738375990652e-06	0.187614117874796	1.7498572958917e-06	1.521727012972e-05	0.0239449582902576	4.28011558112778e-06	3.71678490515902e-06	0.0255036803158819	0.000303210145162489	2.13281002451934e-05	0.0002620675462425	0.000119397063843866	0.00191162935496684	8.31712531832754e-06	0.000770053379280218	2.38916465310971e-06	0.180850799570501	0.00259660313572526	0.045759980280991	3.99231105590534e-05	0.000525730789939475	7.06893364404458e-05	0.000225698556484369	1.17246196295736e-05	0.00223270171767582	6.44925588968109e-05	3.28499476628525e-09	0.00516774039784663	0.000525730789939475	0.0675481801337168	2.85894356790313e-07	0.0390207818067594	0.00835635660441993	0.000460298412542638	4.27441771444782e-07	8.96481837550699e-07	1.70628083552245e-05	0.000225698556484369	0.00138239120269041	3.99231105590534e-05	8.61641713402345e-07	0.0278084583349125	0.000100739403001067	5.87601279992557e-05	1.48935156613795e-06	0.0337131718168126	0.0059324373230873	1.521727012972e-05	5.74099505504129e-10	0.0556089809707367	0.00039656533206819	2.13281002451934e-05	0.00154335310856053	8.31712531832754e-06	0.000198261976029192	5.10733748232167e-06	0.000235230089042743	0.00521447933995862	1.49208187981271e-07	0.000529888936113674	8.31712531832754e-06	0.0171432065923529	1.88379691010614e-05	0.0089066428096333	0.000809594555054365	0	0.0262491687027596	0.0579422438543316	0.0438580953384105	0.00405723210369286	0.00156138816996482	0.000175836054516822	0.450625591699543	0.00318615599050587	0.00405723210369286	0.038426785287201
Cohnella	0.000286723911270239	0.00250966380196848	0.000735707712162968	0.000691096470198476	0.0180866466399713	0.012267240642566	0.000143254187698491	0.000782679109261636	0.00485069110906086	0.0141800476728316	0.00463981229666647	0.00140476052068838	0.00277150257822855	0.00125555486339914	0.000168295094688126	0.000884090691497345	0.0187073898685227	0.000121417688336387	0.00602441502885337	0.0250743525219791	0.00655354581200485	0.00174708382894578	0.0581675310941979	0.00485069110906086	0.00905567046252114	0.00238653508066604	0.00238653508066604	0.0603960165864985	0.0109715919501196	0.00215506981261449	0.00305520507680526	0.000500251485440947	0.00463981229666647	0.0370877821426979	0.000143254187698491	0.00804099700024279	0.0403958364530948	0.00238653508066604	0.0530539416540848	0.0206700482710576	0.00369365230837591	0.012267240642566	0.0588706140445147	0.00291053765164664	0.0220651674687264	0.00320567519629303	0.000608581996861794	0.00215506981261449	0.00277150257822855	0.00358044726751228	0.0791651088425448	4.94068252616092e-05	0.00250966380196848	0.00772845681946187	0.000832107073073815	0.0415467885954526	0.00238653508066604	0.000264703268276183	2.36468827345491e-05	0.00118600282743473	0.00602441502885337	0.000884090691497345	0.00336212149560338	0.00424028798199035	0.00655354581200485	0.00772377256906227	0.000727325208550981	0.00250615254964075	0.00369365230837591	0.0439230206479381	0.00215506981261449	0.0111810454512799	0.0869428712319501	0.0187073898685227	0.00836856032702931	0.000240831144893616	0.0128898988645581	1.08462343294911e-05	0.00291053765164664	0.000247389909283368	0.0226894767336516	0.00049404664196667	0.0045102703190202	4.48252862450627e-05	0.00174708382894578	0.00493276220849911	0.0068317663147101	0.00561190302320455	0.021091306279528	0.000298922282155438	0.00049404664196667	0.00602441502885337	8.03458066078199e-119	0.110410007107582	0.0352494310743092	0.096565783041035	0.0101047646797358	0.0290880891568121	0.0772290108288202	0.0231969070480847	0.0164966160245535	0.331526360898296
Methylovirgula	0.00226416439541621	0.0260282742094102	0.00152061371939753	0.00565931706310704	0.0928463432544155	0.00414676732035932	0.000327503585942204	0.00728411801359992	0.0181782374999789	0.00105095150797911	0.00165043824756658	0.0303631487035181	0.00963126644330939	0.0127771884207673	0.213343568095359	0.000643889077204892	0.00152061371939753	0.00684666708333785	0.00369375831684212	0.0593218988549537	0.00926330544277419	0.0229184658303752	0.0454873202408846	0.0098195630661529	0.0144990913068995	0.0294546978445944	0.00204175525201035	0.036803495370131	0.000109642947708851	0.00226416439541621	0.0993520700867292	0.00684666708333785	0.00790194864289822	0.00290799139356485	0.0175691091535783	0.0158372311050692	0.0303631487035181	0.000961691414288546	0.056329338294156	0.00454071611318416	0.0106022723843334	0.0085610274657287	0.0089066428096333	0.000109642947708851	0.430655223367688	8.06935097844165e-05	0.000226480451129456	0.00244365701925593	0.0125450222568227	0.000284547970115279	0.0207818475304752	0.000730648445600997	0.00530268582987621	0.0791577683310305	0.00047951508536244	0.109711409944026	0.0137400552334109	0.0400337946992618	0.00911860205467475	9.63189260760202e-05	0.0085610274657287	0.000263193420554136	0.0150232073416365	1.04650125636284e-05	0.00822621118866161	0.000584584901093382	0.00375207374064349	0.00470281500121426	0.00643056082446986	0.0181782374999789	0.0225510021414153	0.182705576701571	0.0290083885326955	0.00926330544277419	0.00578239813504224	0.0623429390374375	0.00723776210875689	0.00424255309775737	0.000226480451129456	0.0125450222568227	0.000210698151783883	0.0208588235866802	0.00149877918650272	0.00670563171827728	0.00590762633882422	5.96406589791632e-05	0.000826878994732771	0.000135872048122209	0.032930955627339	0.0127917952628806	0.000817702192668591	0.0188037761270858	0.0467537760309297	8.03458066078199e-119	0.0312486314936727	0.06810830035765	0.0507811786699178	0.0043551888253283	0.0707993153102672	0.0587046884833788	0.248126835492411	0.108742961889333
Starkeya	7.61356576471675e-05	0.00714477657204301	0.000140585718471386	0.000635373801530461	0.0122006131116995	0.0175111227184509	0.000454705363567806	0.00117715535295748	0.003487136949994	0.00170061764051144	0.00332284896645376	0.0244834214404069	0.00194702694510062	0.00656652092548161	0.0447023892080324	0.000355574422268622	0.00859567684654802	0.011097239357333	0.000113703889528693	0.0492548779283775	0.0609587132983746	0.00540231212813998	0.0676248922120381	0.0152047002539152	0.00912842976819907	0.00714477657204301	0.00272736313330671	0.0746073084040974	0.00324309844303411	0.000236469353131459	0.0329364003597081	0.00894799858823752	0.0178176971167831	0.0194141805826765	0.0175111227184509	0.014144982230383	0.0305227836182065	0.0031649122869798	0.00402002370365753	0.00577020265888881	0.00540231212813998	0.022567430313718	0.0300568168985063	0.00132163538926533	0.194804404549486	0.00101511756512852	0.00216457767392398	0.00564539727929272	0.00265949003990252	0.00468925457129125	0.0534266877868329	0.0339417324236111	0.01152865563859	0.193480629082803	1.05443016365811e-05	0.0736941296890846	0.00859567684654802	0.000524910148460576	0.0230284319812457	9.54387362430348e-05	0.00505357757587992	0.000307525475739608	0.0042116488959452	0.001077564726264	0.108390510530877	0.000927072461634924	0.0024118368138312	0.0180396671689104	0.00170061764051144	0.0172086983264913	0.0187627086621447	0.047664955717976	0.0244834214404069	0.0146673010151817	0.00859567684654802	0.00557255824584821	0.00605113256396881	0.000395584830091483	0.000614984668550799	0.00842372114291898	0.000441256316007943	0.00795629313476244	0.000138259887863771	0.038758943544757	0.00564539727929272	1.95271118455275e-05	0.000699935385908694	3.46598894238348e-06	0.0162365630912374	3.55940739850371e-05	6.34663603308893e-05	0.0126655529726442	0.00927566968871789	0.0077553738496337	0	0.044402917456532	0.0118962920175195	0.0320248584083031	0.239401430532028	0.0472005050357515	0.130701876370085	0.169847838359811
Nakamurella	0.00215506981261449	0.00628450314175932	0.00711939093345871	0.0266933361149009	0.0464004963757116	0.0910322140369495	0.00140476052068838	0.0242939221868785	0.00250966380196848	0.00870670353289792	0.00320567519629303	0.0235324530779275	0.000266450889397339	0.00140476052068838	0.0651481910582536	0.00602441502885337	0.00577306122603	0.0889706020079004	0.00125555486339914	0.000155351911205659	0.276200388773205	1.36152968116993e-08	0.0860851972986468	4.94068252616092e-05	9.49549120563736e-08	0.0952581902107689	0.00132843358330221	0.234427582719321	0.00105640713839152	3.67305682643645e-05	0.0701708057250953	0.000782679109261636	6.53848528605551e-06	0.123602243485273	0.0603960165864985	6.53848528605551e-06	1.08462343294911e-05	0.0152207796413052	1.94246123592482e-05	3.56792227710186e-07	1.94246123592482e-05	1.0850037560096e-06	0.111156224046895	0.00836856032702931	0.0283918948475814	0.000735707712162968	0.0105647507501604	0.00772377256906227	0.0118225726450979	0.0079912992929411	0.00386909952991776	0.0206700482710576	2.16961942760622e-05	0.00187701054560491	0.00238653508066604	0.0258740535710836	3.31709646742177e-05	0.0396658136033552	0.0780260646815196	0.00291053765164664	6.36215142414585e-07	0.00277150257822855	0.000182130347922066	0.00905567046252114	0.00291053765164664	0.000121417688336387	7.72782819248079e-05	0.176277768934417	7.86973386790394e-05	0.0015682598115482	2.08426933114177e-06	0.0436363560293392	0.0141800476728316	5.74229829515861e-08	7.44750015850975e-06	0.144743561682355	0.01175767829311	0.00118600282743473	0.00165568992783651	0.000155351911205659	0.000527882492391835	0.0033356003427321	5.98074996154766e-06	0.0588706140445147	4.48252862450627e-05	0.000720008713115845	0.000266450889397339	0.00900166831143069	0.00281338869239788	0.0149830456865405	0.00503346767590528	0.00038117726765459	0.0387102126895449	0.0236351747328086	0.0128664507305483	8.03458066078199e-119	0.0334214866260904	0.0109679142740288	0.228938081831993	0.0837014416451636	0.0822523808942245	0.326739937528941
Thermoleophilum	0.000547626825197891	0.000327503585942204	0.00305310395946868	0.00369375831684212	0.0461009599382995	0.0332180428295898	0.00424255309775737	0.00758799740937477	0.000327503585942204	0.0152907995007803	4.37610484198586e-05	0.0673183368342464	4.46251345015478e-07	0.00220678835421152	0.0290083885326955	2.61771122879763e-05	7.04268146145805e-05	0.0716017466937277	0.00839228484532651	0.0089066428096333	0.224772864285076	0.000529888936113674	0.134383439919378	0.000124483114429911	0.000293882295128349	0.0272749951219098	0.00105095150797911	0.389203865367463	0.000623590803952353	0.000377271785485834	0.0640298985153168	0.000777531559087864	0.000165783774820913	0.143882434415717	0.0089066428096333	0.00014097492141109	0.00232275485742225	0.0123162074473882	0.0147593164967476	0.000584584901093382	0.00238257918490006	0.000159262585064191	0.402772171061387	0.0211267179821236	0.370633985946005	0.000283337286496139	0.00320405995109019	1.78035016269227e-05	0.00414676732035932	0.00138556016302509	0.0152907995007803	0.00198904636895957	0.000244260686185023	0.130356894662511	0.000777531559087864	0.315578111380151	0.000433189950246783	0.0388188986846575	0.0140423828986504	0.00378098386565041	3.96142253540336e-05	5.57616254702941e-05	2.49394997136435e-06	0.00147925313807189	0.0100107797125522	0.0085610274657287	0.0003408443501352	0.0897549014345742	0.000495843268749336	0.00132294712025428	0.000273110215204556	0.0916848668790319	0.0240488173831816	0.00066473249455765	0.000135285417567231	0.0753708533601577	0.00492916667600387	0.000686132457125819	0.000878790662601152	0.00152061371939753	0.000497936151780642	3.24526803598388e-05	0.00333444424955578	0.0161161425700741	4.16463898869483e-06	0.000231866538462732	0.000495843268749336	0.000994831846497614	1.91153245713808e-06	0.00196501043185698	8.71922535735539e-06	8.43839537655154e-05	0.00150366108077049	0.0155978041774089	0.00189977713231238	0.00852281014356485	8.03458066078199e-119	0.00777420747319672	0.299841206599185	0.000161101910311048	0.00477634453344947	0.00669550707028837
Chelatococcus	0.000595141572842536	0.00110995728545179	4.96167557228494e-05	0.00308826730541324	0.0625549744551749	0.000871960025434867	3.6674717737115e-05	0.00095568991805164	0.00210841126272593	1.9138347459653e-05	2.67092617510832e-05	0.0261050375074795	0.000769843314193599	0.00205344371032948	0.0459693027288346	9.29650030854472e-06	1.43015679671286e-05	0.0398966176005234	0.000927072461634924	0.000439277730971446	0.0422478074651944	0.000454705363567806	0.0492905486848793	2.14280034106372e-05	0.000307525475739608	0.00760470877177139	5.86549450750068e-06	0.0946537807541325	1.13598707122412e-07	0.000194605784291544	0.135724864529273	1.70595125290833e-05	7.97073008330808e-05	0.00540231212813998	0.000614984668550799	0.000140585718471386	0.00252787665634446	7.17328571924973e-06	0.0282474061011771	0.000179697621941467	0.000871960025434867	9.97555363496539e-05	0.0683859859956081	0.000395584830091483	0.12087092333101	1.40579828628624e-08	0.000265022142049718	3.30528917566245e-05	7.97073008330808e-05	9.49789230673766e-07	0.000722627502025975	1.05443016365811e-05	1.07836012790621e-06	0.0235329570529371	0.000179697621941467	0.0459693027288346	0.000245685936278634	0.020819769068408	0.00432808943474201	0.000129255819161295	4.49320354916551e-05	8.88668784865144e-08	0.003487136949994	6.25139858065955e-07	0.000236469353131459	8.72751103663647e-05	5.9943129469739e-07	0.0142553889832884	0.00160951679504964	0.000454705363567806	0.000521001384614229	0.119678242901995	0.00240163141683902	0.00027515717856932	2.45425574420358e-06	0.0193496647671763	0.000945427660380748	3.13585432775906e-05	0.000343012408952571	0.000218901733473757	0.000363638157975457	0.00270464622281678	3.94728424253367e-05	0.00564539727929272	2.27026846155458e-06	5.73585206082252e-05	4.67952831207688e-07	0.00442889774977979	0.00165693241798455	0.0196654011978319	0.00263719492428365	2.45425574420358e-06	0.0069627768231655	0.000421050139278117	0.00805259934530234	0.00168321413485262	0.00101350704784351	0	0.120682604480698	0.00251704923390676	0.070523366114603	0.00537395657146245
Oxalicibacterium	0.0527136766679484	0.016039730273534	0.016325939569109	0.40625516259314	0.00392689777717685	0.0169103853104447	0.00402002370365753	0.00792428788070756	0.0265231201916941	0.18771800447082	0.18771800447082	0.0300568168985063	0.174061648615562	0.288921547265404	0.112034274613773	0.0914245028381234	0.0641819594240441	0.00222196276298392	0.145808512469886	0.0812326185992878	0.0204243716908311	0.156393950152576	0.136093334339953	0.194804404549486	0.266470596070102	0.0453325086595812	0.0282474061011771	0.00143932029846924	0.172402684876979	0.302922945879432	0.193016577252591	0.103663835048506	0.2535320625642	0.0453325086595812	0.403465190919188	0.150283184165711	0.0832016420952041	0.0175111227184509	0.30767825079005	0.332112630583198	0.0692505274244798	0.222930172951404	0.00216457767392398	0.0244834214404069	0.151795341274543	0.031471347455989	0.0305227836182065	0.0184434511255676	0.0113113153801591	0.156121553600115	0.0154791484713632	0.0200831908107625	0.13155469314575	0.120520825537825	0.0129032205476739	0.00165455232515756	0.386942838615342	0.0433302809078545	0.0130746655405597	0.0434620041683231	0.25141445021406	0.0692505274244798	0.349864350511886	0.054146880902491	0.102505455730074	0.322207666246814	0.136168957260731	0.0483181837423891	0.594571722902377	0.130184620011067	0.324667548764248	0.113948938254875	0.0131444012457454	0.0924919879674145	0.257800549628588	0.043421851328173	0.179667709627411	0.038758943544757	0.0354935213251187	0.247212478711242	0.123891431190799	0.265071157271948	0.0791577683310305	0.00931175156598076	0.12087092333101	0.0576288067739535	0.215189058126193	0.0565523451123863	0.523348454585835	0.0656404375423057	0.0611751073807713	0.322207666246814	0.0282294850284878	0.0250204938164489	0.135687503933885	0.127807172640121	0.184832350423968	0.0528875625004715	0	0.399373471906154	0.454440792325916	0.396782528308086
Ammoniphilus	0.00263574238898499	0.00645091795505888	0.0067350513791212	0.0020268326511942	0.181355342254152	0.0311590370764762	0.0138104001168359	0.0249432482162234	0.0070291488849349	0.00617649990841936	0.000352266517140217	0.105547249643943	0.00050162273499994	0.00181809512718404	0.0457797589136775	2.96925804786169e-05	0.000700248971255515	0.142866865010844	0.0204209096094877	0.0311590370764762	0.251027236141004	0.0056558323661485	0.0749353357700989	0.000746904807183979	0.00192013977574277	0.0331364017515959	0.00391443735496	0.476219149219548	0.000190936803002367	0.000700248971255515	0.164563748206111	0.00108417631393816	0.000378709484998399	0.112886154790359	0.00617649990841936	0.000241985653360091	0.0385001220828393	0.0128156274166793	0.0835344476865295	0.00213833372682127	0.0171645000984933	0.000902582937727447	0.648171715172658	0.0331364017515959	0.255327999731431	8.06057090583893e-05	0.0070291488849349	0.000352266517140217	0.0035555115819935	0.00040151186131116	0.0292735201610529	0.00181809512718404	0.00102057145961974	0.255357486438347	0.00591155197764325	0.58609006543706	0.000656035357889121	0.0974214700946298	0.0170811671076428	0.0218507428912544	0.000796107076769716	5.50682817583218e-05	0.000960080237717976	0.00172054221651792	0.00977159584511535	0.0123399718721098	0.000146858422325303	0.0939055214346113	0.00145332087757275	0.00797376406121792	0.00129491800691707	0.11297444799306	0.0497868372899666	0.0101671165395353	0.000352266517140217	0.0821276532480692	0.000738423474306937	0.00213833372682127	0.00865804011137047	0.00153830295894729	0.00669119819985688	0.000738423474306937	0.00515676217932443	0.0385001220828393	7.343792824081e-05	0.00551847413233924	0.00192013977574277	0.00933305396460151	4.51252797757771e-05	0.0509508384634243	0.00275080343000896	0.000261350126467041	0.00502677234337426	0.0191593488817184	0.0140812209002978	0.0316404513188875	2.11928934411412e-06	0.000180206133557962	0.273417223074213	0	0.0182667037772458	0.0191396352255059
g__Ustilago	0.000588725978358043	0.0194054078056639	0.0194054078056639	0.00569694177607423	0.135946245779205	0.127207624638782	0.0144106859407208	0.00965643204305875	0.0728555041063865	0.0655052093941629	0.049534000861776	0.00270249541176637	0.00926009880626031	2.3166378563621e-05	0.000171034491466141	0.00624505490256922	0.0481149557031072	0.01048961275967	0.00449456475064373	0.0293211811709137	0.015551628322666	0.00780247263174676	0.00247534619315314	0.0223632143776985	0.00814834092084377	0.0871443785892741	0.00407531498672512	0.0555259861800478	0.00653458564478855	0.00217376566735874	0.000219999502129075	0.00368834217352237	0.0109271044268814	0.0173949848205807	0.00543780990893906	0.010066163277218	0.0402328707005054	0.01048961275967	0.0033317530409008	0.0033317530409008	0.121604077508973	0.00714600016827512	0.151417111456761	0.00714600016827512	0.00518826845917455	0.0333714651104053	0.000631033283803518	0.0123271260369616	0.00194309172210523	0.00710026732085754	0.212838059302925	0.00173287630051185	0.00128769819145463	0.00563644211456452	0.0144106859407208	0.127207624638782	0.000186221007409951	0.0481291072788082	0.000872634309348008	0.0248027984685288	0.00316427944704556	0.00471690384475788	0.000723239096289674	0.0767491265761359	0.0807924086072302	0.0118455281634739	0.00267993267390132	0.00524646277651079	0.00449456475064373	0.0149726002229474	0.00145282850228646	0.00167100918329267	0.189570633862356	0.0149726002229474	0.00316427944704556	0.107590000645982	0.00240556149115814	0.00205578014855144	0.141997343955222	0.00270249541176637	0.019315103962764	5.35418779984799e-06	0.0326304569714857	0.000442271658057289	0.000941320696200757	0.0553782741313941	0.0427425091580826	0.143274046257695	6.88399166777441e-05	0.0276880369675048	0.00297931985049789	0.000381298401718293	0.00306355217098119	0.142428893625866	0.0590242096766934	0.0308084224446394	0.000484556691799222	0.024869510779678	0.325951078000722	0.00354983892017645	8.03458066078199e-119	0.368638468776497
